cod_ibge6,municipio,competencia,mes_internacao,capitulo,subgrupo,faixa_etaria,internacoes,obitos,dias_permanencia,valor_total_rs
355645,Vargem Grande Paulista,2025-09,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,8,0,33,64195.4
355645,Vargem Grande Paulista,2025-09,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,2,0,5,998.38
355645,Vargem Grande Paulista,2025-09,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,4,0,9,1817.2
355645,Vargem Grande Paulista,2025-09,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,2,0,0,2297.59
355645,Vargem Grande Paulista,2025-09,2025-09,respiratorio (J00-J99),outras respiratorias,65+,1,0,1,415.88
355645,Vargem Grande Paulista,2025-09,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,3,0,14,6227.25
355645,Vargem Grande Paulista,2025-09,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,3,0,10,2216.93
355645,Vargem Grande Paulista,2025-09,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,2,24,5323.86
350390,Arujá,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,0-4,1,0,7,243.13
350390,Arujá,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,5-64,1,0,19,1256.37
350390,Arujá,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,16,1738.03
350390,Arujá,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,3,1,53,4701.07
350390,Arujá,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,1,0,3,187.13
350390,Arujá,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,3,0,45,4109.16
350390,Arujá,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,12,822.16
350390,Arujá,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,0,36,2888.2
350390,Arujá,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),0-4,1,1,5,2120.63
350390,Arujá,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,6,0,21,61011.12
350390,Arujá,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,9,3,51,43336.28
350390,Arujá,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,3,0,9,1532.92
350390,Arujá,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,2,0,7,1051.74
350390,Arujá,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,0,8,1251.54
350390,Arujá,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,4,0,8,937.7
350390,Arujá,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,5,1,4,2940.71
350390,Arujá,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,10,1423.27
350390,Arujá,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,3,0,12,2372.98
350390,Arujá,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,4,1039.71
350570,Barueri,2025-10,2025-07,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,2,601.93
350570,Barueri,2025-10,2025-07,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,68,23742.76
350570,Barueri,2025-10,2025-07,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,21,3171.45
350570,Barueri,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,4,1,74,10252.29
350570,Barueri,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,0-4,1,0,10,6803.6
350570,Barueri,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,65+,1,0,14,560.03
350570,Barueri,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,6,718.83
350570,Barueri,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,15,3,216,47658.36
350570,Barueri,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,25,6,312,87092.6
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,2,495.19
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,4,503.19
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,0,17,1570.86
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,8,0,103,25709.69
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,4,0,29,4626.86
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,65+,4,1,80,12428.79
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,9,0,55,5666.13
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,4,0,58,2645.59
350570,Barueri,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,0,55,12332.56
350570,Barueri,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),0-4,3,0,25,1295.24
350570,Barueri,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,134,7,387,217382.37
350570,Barueri,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,89,9,420,294913.07
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,3,0,6,2077.57
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,16,0,48,7562.82
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,4,0,12,2829.58
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,33,0,90,12486.63
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,59,2,114,62355.8
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,65+,7,0,31,6605.95
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,50,0,220,34009.87
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,33,0,142,29964.81
350570,Barueri,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,9,1,50,6229.67
350660,Biritiba Mirim,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,1,17,14456.86
350660,Biritiba Mirim,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,2,0,58,33262.83
350660,Biritiba Mirim,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,7,1,11,14455.2
350660,Biritiba Mirim,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,5,1,13,2620.11
350660,Biritiba Mirim,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,2,0,3,1247.2
350660,Biritiba Mirim,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,0,7,1210.85
350660,Biritiba Mirim,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,4,0,16,1101.43
350660,Biritiba Mirim,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,6,1077.47
350660,Biritiba Mirim,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,8,818.56
350900,Caieiras,2025-10,2025-07,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,61,5501.49
350900,Caieiras,2025-10,2025-07,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,1,1,463.21
350900,Caieiras,2025-10,2025-07,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,2,479.19
350900,Caieiras,2025-10,2025-07,respiratorio (J00-J99),outras respiratorias,0-4,1,0,4,187.13
350900,Caieiras,2025-10,2025-07,respiratorio (J00-J99),outras respiratorias,5-64,1,0,55,2438.64
350900,Caieiras,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,5,261.18
350900,Caieiras,2025-10,2025-08,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,13,2679.74
350900,Caieiras,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,65+,1,1,9,7053.89
350900,Caieiras,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,2,582.42
350900,Caieiras,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,4,17,2329.68
350900,Caieiras,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,14,1,100,102825.61
350900,Caieiras,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,10,0,66,14843.44
350900,Caieiras,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,4,1,21,15855.19
350900,Caieiras,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,3,0,11,561.39
350900,Caieiras,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,1,0,8,3294.45
350900,Caieiras,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,8,1164.84
350900,Caieiras,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,2,0,19,1931.34
350900,Caieiras,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,5,0,29,8983.53
350900,Caieiras,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,23,0,50,67255.4
350900,Caieiras,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,14,2,63,39594.91
350900,Caieiras,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,5,3483.86
350900,Caieiras,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,2,0,5,2772.39
350900,Caieiras,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,6,0,7,9849.81
350900,Caieiras,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,65+,2,0,8,1137.18
350900,Caieiras,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,1,1164.84
350900,Caieiras,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,2,723.5
350920,Cajamar,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,6,699.46
350920,Cajamar,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,1,2,699.46
350920,Cajamar,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,3,582.42
350920,Cajamar,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,16,1,133,60210.09
350920,Cajamar,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,11,4,57,10711.62
350920,Cajamar,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,1,2,479.19
350920,Cajamar,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,0,13,1094.79
350920,Cajamar,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,1,0,10,47.27
350920,Cajamar,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,2,0,20,6802.3
350920,Cajamar,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,65+,3,0,8,723.47
350920,Cajamar,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,11,1164.84
350920,Cajamar,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,5,0,25,5103.31
350920,Cajamar,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,7,3,30,4349.76
350920,Cajamar,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,14,0,26,11455.26
350920,Cajamar,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,6,0,25,12509.3
350920,Cajamar,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,3,2297.87
350920,Cajamar,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,2,0,11,434.44
350920,Cajamar,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,65+,1,0,2,129.68
351060,Carapicuíba,2025-10,2025-07,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,1,62,38976.9
351060,Carapicuíba,2025-10,2025-07,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,7,1815.6
351060,Carapicuíba,2025-10,2025-07,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,15,2364.25
351060,Carapicuíba,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),5-64,3,0,46,25911.3
351060,Carapicuíba,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,4,1,71,16071.27
351060,Carapicuíba,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,5-64,1,0,11,548.3
351060,Carapicuíba,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,65+,1,0,9,13315.62
351060,Carapicuíba,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,11,6114.24
351060,Carapicuíba,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,19,1,204,89819.5
351060,Carapicuíba,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,29,3,291,173484.57
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,5,0,16,2507.95
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,7,0,37,5025.77
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,6,797.77
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,15,0,123,36123.0
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,17,3,213,47781.19
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,65+,7,1,69,7245.21
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,9,0,47,12406.24
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,9,0,73,24813.45
351060,Carapicuíba,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,3,1,46,2818.27
351060,Carapicuíba,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),0-4,2,0,20,12646.27
351060,Carapicuíba,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,75,6,289,215710.33
351060,Carapicuíba,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,51,3,272,257614.72
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,15,0,26,7463.71
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,16,0,33,7815.39
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,3,0,20,1906.86
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,35,0,119,19270.18
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,32,3,103,29075.76
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,65+,12,2,81,11790.96
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,39,0,152,29007.4
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,8,0,33,6223.32
351060,Carapicuíba,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,1,28,3528.97
351300,Cotia,2025-10,2025-07,respiratorio (J00-J99),outras respiratorias,0-4,1,0,4,219.13
351300,Cotia,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),5-64,8,1,102,82915.71
351300,Cotia,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,8,1,119,25282.4
351300,Cotia,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,65+,1,0,2,2789.03
351300,Cotia,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),5-64,4,0,89,10711.97
351300,Cotia,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,1,22,1120.68
351300,Cotia,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,21,1,149,100064.62
351300,Cotia,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,9,1,138,123924.61
351300,Cotia,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,0,35,2470.49
351300,Cotia,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,5,0,30,4132.32
351300,Cotia,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,65+,2,1,2,8160.45
351300,Cotia,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,4,0,39,18118.97
351300,Cotia,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,6,1,64,11725.98
351300,Cotia,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,0,51,3397.2
351300,Cotia,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,55,3,224,217942.53
351300,Cotia,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,23,2,106,150548.06
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,1,487.19
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,9,0,32,7006.62
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,3,0,12,2090.46
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,17,0,63,4515.36
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,7,0,11,6610.29
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,65+,3,0,23,3650.03
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,8,0,40,5164.3
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,12,1,62,10135.2
351300,Cotia,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,5,3,39,4900.97
351380,Diadema,2025-10,2025-05,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,118,3095.18
351380,Diadema,2025-10,2025-06,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,50,14086.57
351380,Diadema,2025-10,2025-06,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,13,1866.46
351380,Diadema,2025-10,2025-07,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,1,60,699.46
351380,Diadema,2025-10,2025-07,circulatorio (I00-I99),circulatorio (I00-I99),65+,2,0,75,11929.27
351380,Diadema,2025-10,2025-07,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,23,956.62
351380,Diadema,2025-10,2025-07,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,51,23044.48
351380,Diadema,2025-10,2025-07,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,3,131,28368.14
351380,Diadema,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),5-64,19,3,185,37414.31
351380,Diadema,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,36,4,432,81234.21
351380,Diadema,2025-10,2025-08,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,1,20,10215.6
351380,Diadema,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,5-64,2,0,16,1535.99
351380,Diadema,2025-10,2025-08,respiratorio (J00-J99),outras respiratorias,65+,6,4,38,7810.55
351380,Diadema,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),5-64,18,3,253,57956.89
351380,Diadema,2025-10,2025-08,respiratorio (J00-J99),pneumonia (J12-J18),65+,15,5,184,23296.24
351380,Diadema,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),5-64,34,5,365,186600.25
351380,Diadema,2025-10,2025-09,circulatorio (I00-I99),circulatorio (I00-I99),65+,33,5,415,131167.34
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,1,47.27
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,1,8,4465.44
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,4,0,34,4946.65
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,0-4,5,0,60,33759.07
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,5-64,10,1,56,24268.39
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),outras respiratorias,65+,2,0,10,1212.74
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,38,6508.34
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),5-64,6,3,66,29760.24
351380,Diadema,2025-10,2025-09,respiratorio (J00-J99),pneumonia (J12-J18),65+,15,5,175,47621.73
351380,Diadema,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),0-4,1,0,1,490.0
351380,Diadema,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),5-64,55,3,195,251395.23
351380,Diadema,2025-10,2025-10,circulatorio (I00-I99),circulatorio (I00-I99),65+,29,2,99,130834.71
351380,Diadema,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,5,0,18,3380.59
351380,Diadema,2025-10,2025-10,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,8,1034.54
351380,Diadema,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,0-4,12,0,76,25615.56
351380,Diadema,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,5-64,23,0,56,26114.25
351380,Diadema,2025-10,2025-10,respiratorio (J00-J99),outras respiratorias,65+,2,1,4,2472.72
351380,Diadema,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,6,1312.12
351380,Diadema,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),5-64,8,0,49,8843.0
351380,Diadema,2025-10,2025-10,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,0,32,6235.7
351500,Embu das Artes,2025-10,2025-06,respiratorio (J00-J99),outras respiratorias,0-4,1,0,4,219.13
351500,Embu das Artes,2025-10,2025-07,circulatorio (I00-I99),circulatorio (I00-I99),0-4,1,0,3,1215.38
351500,Embu das Artes,2025-10,2025-07,respiratorio (J00-J99),pneumonia (J12-J18),0-4,3,0,19,7791.6
351500,Embu das Artes,2025-10,2025-07,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,16,742.9
351500,Embu das Artes,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),5-64,9,0,116,21345.77
351500,Embu das Artes,2025-10,2025-08,circulatorio (I00-I99),circulatorio (I00-I99),65+,11,1,87,25217.19
351500,Embu das Artes,2025-10,2025-08,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,3,0,10,1501.57
351500,Embu das Artes,2025-10,2025-08,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,0,8,998.38
